"Address","PostCode","Price","PropertyType"
"7 MOUNTJOY SQUARE, ","D1",302500,"SecondHand Property"
"7 Stone Masons Court, Fortunestown Lane, Citywest","CoDublin",351945.27,"NewProperty"
"71 THE TALLOW, THE VILLAGE, RATHBORNE 5","D15",320000,"SecondHand Property"
"72 GALTYMORE RD, DRIMNAGH, 2","D12",265000,"SecondHand Property"
"78 HILLCREST PARK, GLASNEVIN, 1","D11",420000,"SecondHand Property"
"8 OSTMAN PLACE, STONEYBATTER, ","D7",325000,"SecondHand Property"
"8 Stone Masons Court, Fortunestown Lane, Citywest","CoDublin",393145.27,"NewProperty"
"84 GLENCLOY RD, LARKHILL, WHITEHALL","D9",297500,"SecondHand Property"
"88 ROYAL CANAL COURT, ROYAL CANAL WAY, ASHTOWN","CoDublin",281938.32,"SecondHand Property"
"9 BARRY DR, FINGLAS","D11",205000,"SecondHand Property"
"9 Stone Masons Court, Fortunestown Lane, Citywest","CoDublin",351945.27,"NewProperty"
"99 PEMBROKE COTTAGES, DONNYBROOK, ","D4",475000,"SecondHand Property"
"APT 107, GERALDSTOWN WOODS, SANTRY AVE ","D9",2e+05,"SecondHand Property"
"APT 1, 39/40 UPPER DORSET STREET, ","CoDublin",265000,"SecondHand Property"
"APT 46, HANOVER DOCK, HANOVER QUAY ","D2",590000,"SecondHand Property"
"DRYNAN LODGE, 52 OLD CARRICKBRACK ROAD, HOWTH","CoDublin",1825000,"SecondHand Property"
"THE MEWS, 6 SHERRARD ST UPPER, ","CoDublin",50000,"SecondHand Property"
"1 ALLEN PK RD, LOWER KILMACUD RD, STILLORGAN","CoDublin",535000,"SecondHand Property"
"1 THE COURTYARD, ROBSWALL, MALAHIDE","CoDublin",450000,"SecondHand Property"
"10 Dodderbrook Glade, Old Court Road, Ballycullen","D24",361233.48,"NewProperty"
"11 CASTLELAND PARK CLOSE, BALBRIGGAN","CoDublin",246696,"NewProperty"
"115 BRIDGEWATER QUAY, ISLANDBRIDGE, ","D8",225000,"SecondHand Property"
"12 Rathmill Meadows, Rathmill Manor, Rathcoole","CoDublin",425000,"NewProperty"
"13 Beechwood, Kinsealy Woods, Chapel Road","CoDublin",405286,"NewProperty"
"13 ONEACHTAIN RD, DRUMCONDRA, ","D9",320000,"SecondHand Property"
"14 KITTIWAKE, BARRNAGERRAGH COVE, SKERRIES","CoDublin",240000,"SecondHand Property"
"15 CASTLEHEATH, SWORDS RD, MALAHIDE","CoDublin",365000,"SecondHand Property"
"19 LEONARDS COURT, CLONBRASSIL STREET, ","CoDublin",180000,"SecondHand Property"
"2 gandon Lane, Chapel Road, Kinsealy","CoDublin",383260,"NewProperty"
"20 Fairhaven Close, Castleknock Road, Castleknock","CoDublin",586365.63,"NewProperty"
"204 THE CRESCENT, PARKWEST, 2","D15",217000,"SecondHand Property"
"21 Templeville Park, Templeogue","D6",684581,"NewProperty"
"23 CLONLIFFE AVE, CLONLIFFE RD, ","D3",260000,"SecondHand Property"
"23 THE STEEPLES, ST LAURENCES RD, CHAPELIZOD 0","D20",230000,"SecondHand Property"
"25 Ardsolus, Old NaasRoad, Brownsbarn","CoDublin",356828,"NewProperty"
"271 RICHMOND ROAD, FAIRVIEW, ","D3",340000,"SecondHand Property"
"30 MARLFIELD TERRACE, KILTIPPER, 4","D24",187000,"SecondHand Property"
"33 BALFE RD, WALKINSTOWN","D12",265000,"SecondHand Property"
"37 MOUNTAIN VIEW RD, RANELAGH, ","D6",1850000,"SecondHand Property"
"38 ST CANICES COURT, FINGLAS DUBLIN, 1","D11",176450.56,"SecondHand Property"
"385B CASEMENT ROAD, FINGLAS WEST, 1","D11",275000,"SecondHand Property"
"39 DRURY MILLS, SAGGART, CO. DUBLIN","CoDublin",377000,"SecondHand Property"
"39 MEADOWMOUNT, DUNDRUM, 4","D16",896000,"SecondHand Property"
"40 CASEMENT GROVE, FINGLAS WEST, 1","D11",107401,"SecondHand Property"
"40 SYNGE STREET, APT 1","CoDublin",171000,"SecondHand Property"
"40 SYNGE STREET, APT 2, ","CoDublin",171000,"SecondHand Property"
"40 SYNGE STREET, APT 3, ","CoDublin",171000,"SecondHand Property"
"40 SYNGE STREET, APT 4, ","CoDublin",256000,"SecondHand Property"
"40 SYNGE STREET, APT 5, ","CoDublin",171000,"SecondHand Property"
"47 Longview Mews, Millers Glen, Swords","CoDublin",396475.76,"NewProperty"
"47 SANDYHILL GARDENS, BALLYMUN, 1","D11",2e+05,"SecondHand Property"
"488 MOURNE RD, DRIMNAGH, 2","D12",187700,"SecondHand Property"
"5 CORKE ABBEY AVE, BRAY, WICKLOW","CoDublin",355000,"SecondHand Property"
"6 GLEN ELLEN DR, SWORDS","CoDublin",3e+05,"SecondHand Property"
"6 THE OLD SCHOOLHOUSE, PORTRANE, DONABATE","CoDublin",270000,"SecondHand Property"
"6 Whitton Avenue, Clondalkin","CoDublin",380000,"NewProperty"
"63 DONABATE VILLAGE, DONABATE","CoDublin",375000,"SecondHand Property"
"68 MCKEE PARK, BLACKHORSE AVE, ","D7",315000,"SecondHand Property"
"7 RICHVIEW VILLAS, CLONSKEAGH RD, 4","D14",885000,"SecondHand Property"
"79 RATHGAR RD, RATHGAR, ","D6",1610000,"SecondHand Property"
"8 Belarmine Grove, Belarmine Woods","D18",555067,"NewProperty"
"8 SWEETMOUNT DR, DUNDRUM, 4","D14",630000,"SecondHand Property"
"87 MERCHAMP, SEAFIELD RD, CLONTARF ","D3",355000,"SecondHand Property"
"9 FAIRVIEW AVENUE, RINGSEND, ","D4",4e+05,"SecondHand Property"
"97 MELLOWS ROAD, FINGLAS WEST, 1","D11",2e+05,"SecondHand Property"
"APT 2 PARLIAMENT BUILDING, 1 6 CORK HILL, TEMPLE BAR ","D2",320000,"SecondHand Property"
"APT 34 THE VIEW, CARRICKMINES MANOR, CARRICKMINES 8","D18",270000,"SecondHand Property"
"APT 80 RATH GEAL, DEANSRATH, ST CUTHBERTS RD 2","D22",175000,"SecondHand Property"
"FLAT 1, 28 CASTLEWOOD AVE, RATHMINES","D6",1295000,"SecondHand Property"
"HAZELHATCH RD, NEWCASTLE, ","D22",9e+05,"SecondHand Property"
"LISIEUX HALL, MURPHYSTOWN RD, SANDYFORD 8","D18",6e+05,"SecondHand Property"
"PARSLICKSTOWN COTTAGE, MULHUDDART CITY","D15",171000,"SecondHand Property"
"SAN GUIDA, NEW RD, CLONDALKIN 2","D22",630000,"SecondHand Property"
"10 Carriag Bui, Johnstown Road, Cabinteely","D18",656387.66,"NewProperty"
"10 GRAND CANAL COURT, RIALTO, ","D8",370000,"SecondHand Property"
"10 Wilkins Court, Limekiln Lane, 2","CoDublin",4e+05,"NewProperty"
"111 BOW BRIDGE PLACE, IRWIN ST, KILMAINHAM ","D8",320000,"SecondHand Property"
"111 THE TRAMYARD, SPA RD, INCHICORE ","D8",250000,"SecondHand Property"
"11B Greenfield Road, Sutton","D13",1101322,"NewProperty"
"121 PHIBSBOROUGH RD, PHIBSBOROUGH, ","D7",5e+05,"SecondHand Property"
"124 KILLESTER PARK, ","D5",446000,"SecondHand Property"
"133 KILTIPPER GATE, KILTIPPER RD, 4","D24",183000,"SecondHand Property"
"15 CORRIB RD, TERENURE, W","CoDublin",505000,"SecondHand Property"
"152 THE MEADOWS EAST, BELGARD HEIGHTS, TALLAGHT 4","D24",427553.45,"SecondHand Property"
"16, NEW STREET GARDENS, ","D8",146250,"SecondHand Property"
"19 SHEAS COURT, MANOR ST, ","D7",380000,"SecondHand Property"
"2 BEECHDALE AVE, BALLYCULLEN, 4","D24",455000,"SecondHand Property"
"20 SITRIC RD, ","D7",355000,"SecondHand Property"
"21 DUN EMER DR, LUSK","CoDublin",295000,"SecondHand Property"
"222 NEW VALE, SHANKILL","D18",340000,"SecondHand Property"
"23 FINN EBER SQ, FINGLAS, 1","D11",199950,"SecondHand Property"
"23 ORLAGH WOOD, ORLAGH GROVE, KNOCKLYON","D16",580000,"SecondHand Property"
"25 THE MILL POND, MILL LANE, CLONDALKIN 2","D22",180000,"SecondHand Property"
"25 TREES RD, MOUNT MERRION","CoDublin",9e+05,"SecondHand Property"
"27 SEABURY MEADOWS, MALAHIDE","CoDublin",510000,"SecondHand Property"
"27 Somerton Green, Newcastle Road, Lucan","CoDublin",559471.36,"NewProperty"
"3 MYRTLE CLOSE, BALDOYLE, 3","D13",320000,"SecondHand Property"
"30 Market square, Newcastle","CoDublin",335000,"NewProperty"
"300 CARNLOUGH RD, CABRA WEST, ","D7",270000,"SecondHand Property"
"33 MOUNT BELLEW CRESCENT, LUCAN","CoDublin",320000,"SecondHand Property"
"35 Ardsolus, Old Naas Road, Brownsbarn","CoDublin",299559,"NewProperty"
"37 GRANGEMORE RD, DONAGHMEDE, 3","D13",365000,"SecondHand Property"
"37 SHANOWEN GROVE, SANTRY, ","D9",355000,"SecondHand Property"
"38 MILLPARK, CLONDALKIN, 2","D22",219000,"SecondHand Property"
"385 CAPTAINS RD, CRUMLIN, 2","D12",270000,"SecondHand Property"
"4 FAIRWAYS GREEN, GRIFFITH RD, 1","D11",355000,"SecondHand Property"
"44 CLONTARF PARK, CLONTARF, ","D3",480000,"SecondHand Property"
"48 HAROLD RD, STONEYBATTER, ","D7",280000,"SecondHand Property"
"48 SANDYHILL GARDENS, BALLYMUN, 1","D11",207000,"SecondHand Property"
"5 DARGLE WOOD, KNOCKLYON RD, 6","D16",462000,"SecondHand Property"
"5 THE GROVE, HANSTEAD, LUCAN","CoDublin",17400,"NewProperty"
"54 MELVIN RD, TERENURE, W","CoDublin",335000,"SecondHand Property"
"55 MARSH HOUSE, NEWROW SQ","D8",327000,"SecondHand Property"
"59 SLIEVENAMON RD, DRIMNAGH, 2","D12",275000,"SecondHand Property"
"5B METROPOLITAN APTS, INCHICORE RD, KILMAINHAM ","D8",230000,"SecondHand Property"
"61 MILLPARK, CLONDALKIN, 2","D22",261000,"SecondHand Property"
"7 KELLY PARK, LUSK","CoDublin",260000,"SecondHand Property"
"8 BOLBROOK VILLAS, TALLAGHT, 4","D24",210000,"SecondHand Property"
"8 CLANMOYLE ROAD, DONEYCARNEY, ","D5",425000,"SecondHand Property"
"8 FORTWILLIAM, MOUNT MERRION AVE, BLACKROCK","CoDublin",375000,"SecondHand Property"
"8 LAGAN HOUSE, MAYOR ST LOWER, I F S C","D1",430000,"SecondHand Property"
"9 muileann mews, kettles lane, kinsealy","CoDublin",308370,"NewProperty"
"98 ST PETERS RD, GREENHILLS, 2","D12",355000,"SecondHand Property"
"Apartment 7  House 5, Linden Court, Grove Avenue  Blackrock","CoDublin",410000,"SecondHand Property"
"APT 172, THE SPINNAKER, ARRAN QUAY ","D7",250000,"SecondHand Property"
"APT 1, 58 CAPEL ST.","CoDublin",1900000,"SecondHand Property"
"APT 1, VERCHOYLE HOUSE, STEPHENS LANE ","D2",260000,"SecondHand Property"
"10 ISLAND VIEW, KILBARRACK RD, RAHENY ","D5",5e+05,"SecondHand Property"
"11 BELARMINE PARK, STEPASIDE, 8","D18",310000,"SecondHand Property"
"11 ROCHFORT HOUSE, BRENNANSTOWN SQ, CABINTEELY 8","D18",370000,"SecondHand Property"
"11 WARREN GREEN, BALDOYLE, 3","D13",472000,"SecondHand Property"
"111 KNOCKMAREE, CHAPELIZOD, 0","D20",290000,"SecondHand Property"
"12 OBLATE VIEW, TYRCONNELL RD, INCHICORE ","D8",2e+05,"SecondHand Property"
"121 EDGEWOOD LAWNS, BLANCHARDSTOWN","D15",3e+05,"SecondHand Property"
"13 ALTAMONT HALL, STONEY RD, DUNDRUM","D14",385000,"SecondHand Property"
"14 ASHTON AVE, KNOCKLYON, 6","D16",480000,"SecondHand Property"
"14 Orwell Place, Block B, Marianella","D6",1233480.1,"NewProperty"
"14 Rathborne Vale, Rathborne, Ashtown","D15",330396,"NewProperty"
"15 LUTTRELLSTOWN PLACE, CASTLEKNOCK, ","D15",390000,"SecondHand Property"
"17 LE HUNT HOUSE, BRENNANSTOWN, CABINTEELY","D18",370000,"SecondHand Property"
"17 LINDENVALE, PROBY SQ, BLACKROCK","CoDublin",950000,"SecondHand Property"
"19 Inglenook Wood, Glenamuck Road, Carrickmines","CoDublin",638766.51,"NewProperty"
"19 JERVIS PLACE, ABBEY ST, ","D1",255000,"SecondHand Property"
"19 SITRIC RD, STONEYBATTER, ","D7",360000,"SecondHand Property"
"2 BELFRY PLACE, LUSK VILLAGE","CoDublin",112527.84,"SecondHand Property"
"2 MOY ELTA RD, EAST WALL, ","D3",325000,"SecondHand Property"
"2 WALKERS COURT, RANELAGH, ","D6",458000,"SecondHand Property"
"205 ST JAMES ROAD, GREENHILLS, 2","D12",330000,"SecondHand Property"
"21 DELAFORD DR, 6","D16",620000,"SecondHand Property"
"21 LAURENCE BROOK, CHAPELIZOD, 0","D20",325000,"SecondHand Property"
"23 HAMLET SQ, FLEMINGTON, BALBRIGGAN","CoDublin",215000,"SecondHand Property"
"26 HEATHFIELD WAY, CAPPAGH ROAD, FINGLAS","D11",245500,"SecondHand Property"
"29 BALLINTEER GARDENS, 6","D16",455000,"SecondHand Property"
"3 RIVERWOOD GLEN, CASTLEKNOCK, 5","D15",417500,"SecondHand Property"
"3 ROSELAND AVENUE, CUALANOR, UPPER GLENAGEARY ROAD","CoDublin",855000,"SecondHand Property"
"30 Camden Avenue, Royal Canal Park, Ashtown","D15",400881.06,"NewProperty"
"4 ELLENSBOROUGH CRESCENT, KILTIPPER RD, TALLAGHT 4","D24",402500,"SecondHand Property"
"4 MOY ELTA RD, EAST WALL, ","D3",3e+05,"SecondHand Property"
"40 CASTLEGRANGE PARK, CASTAHEANY, 5","D15",272000,"SecondHand Property"
"41A BALLYBODEN CRESCENT, RATHFARNHAM16","D16",385000,"SecondHand Property"
"448 KILMAINHAM SQ, INCHICORE RD, ","D8",4e+05,"SecondHand Property"
"5  Muileann Mews, Kinsealy","CoDublin",356823,"NewProperty"
"5 CHELMSFORD AVENUE, RANELAGH, ","D6",545000,"SecondHand Property"
"55 FFORSTER PARK, BALLYDOWD MANOR, LUCAN","CoDublin",331000,"SecondHand Property"
"55 MAPLE MANOR, CABINTEELY, 8","D18",502500,"SecondHand Property"
"55 WEST RD, EAST WALL, ","D3",375000,"SecondHand Property"
"57 RUSSELL LAWNS, RUSSELL SQ, TALLAGHT","D24",222500,"SecondHand Property"
"58 GRAFTON HALL, AUNGIER ST, ","D2",306000,"SecondHand Property"
"6 BEECHDALE PLACE, BALLYCULLEN, 4","D24",323000,"SecondHand Property"
"6 GILFORD AVE, SANDYMOUNT, ","D4",846355,"SecondHand Property"
"61 Castleland Park Way, Balbriggan","CoDublin",251101,"NewProperty"
"62 MCCABE VILLAS, BOOTERSTOWN, ","CoDublin",440000,"SecondHand Property"
"64 CLEARSTREAM COURT, MCKEE AVE, FINGLAS 1","D11",225000,"SecondHand Property"
"7 HAMPTON WOOD PARK, HAMPTON WOOD, FINGLAS","D11",132000,"SecondHand Property"
"7 Muileann Drive, Kettle's Lane, Kinsealy","CoDublin",383262,"NewProperty"
"70 DUNMORE LAWN, KINGSWOOD, 4","D24",360000,"SecondHand Property"
"77B FOXES GROVE, SHANKILL, 8","D18",508000,"SecondHand Property"
"79 SEAFIELD CRESCENT, BLACKROCK","CoDublin",740000,"SecondHand Property"
"8 BELCAMP AVE, PRIORSWOOD, 7","D17",160222,"SecondHand Property"
"8 FLORAVILLE LAWNS, CLONDALKIN, 2","D22",4e+05,"SecondHand Property"
"80 ABBEY PK, BALDOYLE, 3","D13",412500,"SecondHand Property"
"84 SONESTA, MALAHIDE","CoDublin",625000,"SecondHand Property"
"86 RUSHEENEY AVE, HARTSTOWN, CLONSILLA","D15",273000,"SecondHand Property"
"90 PRIORS GATE, GREENHILLS RD, TALLAGHT 4","D24",225000,"SecondHand Property"
"Apartment 1 Birch Hall, Clay Farm, Leopardstown","D18",284698.54,"NewProperty"
"Apartment 1 Larch Hall, Clay Farm, Leopardstown","D18",284698.54,"NewProperty"
"Apartment 10 Birch Hall, Clay Farm, Leopardstown","D18",284698.54,"NewProperty"
"Apartment 10 Larch Hall, Clay Farm, Leopardstown","D18",179194.99,"NewProperty"
"Apartment 11 Birch Hall, Clay Farm, Leopardstown","D18",284698.54,"NewProperty"
"Apartment 11 Larch Hall, Clay Farm, Leopardstown","D18",284698.54,"NewProperty"
"Apartment 12 Birch Hall, Clay Farm, Leopardstown","D18",179194.99,"NewProperty"
"Apartment 12 Larch Hall, Clay Farm, Leopardstown","D18",284698.54,"NewProperty"
"Apartment 13 Birch Hall, Clay Farm, Leopardstown","D18",284698.54,"NewProperty"
"Apartment 13 Larch Hall, Clay Farm, Leopardstown","D18",284698.54,"NewProperty"
"Apartment 14 Birch Hall, Clay Farm, Leopardstown","D18",284698.54,"NewProperty"
"Apartment 14 Larch Hall, Clay Farm, Leopardstown","D18",284698.54,"NewProperty"
"Apartment 15 Birch Hall, Clay Farm, Leopardstown","D18",284698.54,"NewProperty"
"Apartment 15 Larch Hall, Clay Farm, Leopardstown","D18",179194.99,"NewProperty"
"Apartment 16 Birch Hall, Clay Farm, Leopardstown","D18",284698.54,"NewProperty"
"Apartment 16 Larch Hall, Clay Farm, Leopardstown","D18",284698.54,"NewProperty"
"Apartment 17 Birch Hall, Clay Farm, Leopardstown","D18",284698.54,"NewProperty"
"Apartment 17 Larch Hall, Clay Farm, Leopardstown","D18",284698.54,"NewProperty"
"Apartment 18 Birch Hall, Clay Farm, Leopardstown","D18",284698.54,"NewProperty"
"Apartment 18 Larch Hall, Clay Farm, Leopardstown","D18",284698.54,"NewProperty"
"Apartment 19 Birch Hall, Clay Farm, Leopardstown","D18",179194.99,"NewProperty"
"Apartment 19 Larch Hall, Clay Farm, Leopardstown","D18",284698.54,"NewProperty"
"Apartment 2 Birch Hall, Clay Farm, Leopardstown","D18",179194.99,"NewProperty"
"Apartment 2 Larch Hall, Clay Farm, Leopardstown","D18",284698.54,"NewProperty"
"Apartment 20 Birch Hall, Clay Farm, Leopardstown","D18",284698.54,"NewProperty"
"Apartment 20 Larch Hall, Clay Farm, Leopardstown","D18",179194.99,"NewProperty"
"Apartment 21 Larch Hall, Clay Farm, Leopardstown","D18",284698.54,"NewProperty"
"Apartment 22 Larch Hall, Clay Farm, Leopardstown","D18",179194.99,"NewProperty"
"Apartment 23 Clonbern, Phoenix Park Racecourse, Castleknock","D15",383260,"NewProperty"
"Apartment 23 Larch Hall, Clay Farm, Leopardstown","D18",284698.54,"NewProperty"
"Apartment 24 Larch Hall, Clay Farm, Leopardstown","D18",284698.54,"NewProperty"
"Apartment 3 Birch Hall, Clay Farm, Leopardstown","D18",284698.54,"NewProperty"
"Apartment 3 Larch Hall, Clay Farm, Leopardstown","D18",284698.54,"NewProperty"
"Apartment 4 Birch Hall, Clay Farm, Leopardstown","D18",284698.54,"NewProperty"
"Apartment 4 Larch Hall, Clay Farm, Leopardstown","D18",284698.54,"NewProperty"
"Apartment 5 Birch Hall, Clay Farm, Leopardstown","D18",284698.54,"NewProperty"
"Apartment 5 Larch Hall, Clay Farm, Leoparstown","D18",179194.99,"NewProperty"
"APARTMENT 6 BIRCH HALL, CLAY FARM, LEOPARDSTOWN","D18",284698.54,"NewProperty"
"Apartment 6 Larch Hall, Clay Farm, Leopardstown","D18",284698.54,"NewProperty"
"Apartment 7 Birch Hall, Clay Farm, Leopardstown","D18",179194.99,"NewProperty"
"Apartment 7 Larch Hall, Clay Farm, Leopardstown","D18",284698.54,"NewProperty"
"Apartment 8 Birch Hall, Clay Farm, Leopardstown","D18",284698.54,"NewProperty"
"Apartment 8 Larch Hall, Clay Farm, Leopardstown","D18",284698.54,"NewProperty"
"Apartment 9 Birch Hall, Clay Farm, Leopardstown","D18",284698.54,"NewProperty"
"Apartment 9 Larch Hall, Clay Farm, Leopardstown","D18",284698.54,"NewProperty"
"APT 11, KINGS COURT, AUGHRIM ST ","D7",285000,"SecondHand Property"
"APT 1, CULLENSWOOD, NORTHBROOK AVE","D6",345000,"SecondHand Property"
"APT 6, THE CROFT, PARC NA SILLA AVE","D18",275000,"SecondHand Property"
"FIEND VIEW HOUSE, BALGADDY, THE NAUL","CoDublin",360000,"SecondHand Property"
"UNITS 1  2 & 3 CARRICK TERRACE, SOUTH CIRCULAR ROAD, RIALTO","CoDublin",6e+05,"NewProperty"
"1 FITZWILLIAM SQUARE, , D02XY95","CoDublin",2080000,"SecondHand Property"
"1 GAXELLE MEWS, TYRRELSTOWN, 5","D15",206000,"SecondHand Property"
"1 Somerton Way, Newcastle Road, Lucan","CoDublin",387665,"NewProperty"
"1 TAMERISK DALE, KILNAMANAGH, TALLAGHT","D24",270000,"SecondHand Property"
"1 THE GRANNARY, LONGS PLACE","D8",195000,"SecondHand Property"
"10 Ardsolus, Old Naas Road, Brownsbarn","CoDublin",317180,"NewProperty"
"10 Enderly, cunningham drive, dalkey","CoDublin",845815,"NewProperty"
"10 OXFORD RD, RANELAGH, ","D6",430000,"SecondHand Property"
"10 Taylor Hill View, Naul Road, Balbriggan","CoDublin",317181,"NewProperty"
"105 Adamstown Way, Adamstown Square, Adamstown","CoDublin",281938.32,"NewProperty"
"11 SOMERTON CRESCENT, SOMERTON, LUCAN","CoDublin",466960,"NewProperty"
"119 CORN MILL, DISTILLERY RD, ","D3",347500,"SecondHand Property"
"12 CHURCH AVE, DRUMCONDRA, ","D9",357000,"SecondHand Property"
"12 OWENDOHER LODGE, BALLYBODEN RD, RATHFARNHAM","D16",410000,"SecondHand Property"
"127 NUTGROVE AVE, RATHFARNHAM, 4","D14",466000,"SecondHand Property"
"129 BRAEMOR RD, CHURCHTOWN, 4","D14",620000,"SecondHand Property"
"13 Dodderbrook Glade, Oldcourt Road, Ballycullen","D24",387665.19,"NewProperty"
"13 DUNMANUS RD, CABRA WEST, ","D7",290000,"SecondHand Property"
"13 Somerton Crescent, Newcastle Road, Lucan","CoDublin",493392.07,"NewProperty"
"136 COLLINS AVE EAST, KILLESTER, ","D5",275000,"SecondHand Property"
"14 BELTON PARK RD, DONNYCARNEY, ","D9",440000,"SecondHand Property"
"156 CASTLE FARM, SHANKILL","D18",360000,"SecondHand Property"
"16 MEADOWFIELD, BALLYOGAN RD, SANDYFORD 8","D18",870000,"SecondHand Property"
"17 ST DECLAN RD, MARINO, ","D13",350000,"SecondHand Property"
"18 Forge Court, The Forge, Lusk","CoDublin",286343,"NewProperty"
"18 Proby Place, Proby Square, Carysfort Avenue","CoDublin",1101322,"NewProperty"
"19 STOCKING WELL CLOSE, RATHFARNHAM, 6","D22",390000,"SecondHand Property"
"1A ST SYLVESTER'S VILLAS, MALAHIDE, ","CoDublin",575000,"SecondHand Property"
"2 MEADOW AVE, CHURCHTOWN, 6","D16",590000,"SecondHand Property"
"2 Muileann Mews, Kinsealy, Co. Dublin","CoDublin",303964,"NewProperty"
"2 THE HIBERNIAN, THE GASWORKS, BARROW ST ","D4",510000,"SecondHand Property"
"21 BETTYSTOWN AVE, RAHENY, ","D5",770000,"SecondHand Property"
"21 ENNIS HOUSE, CLARE VILLAGE, CLAREHALL 7","D17",180000,"SecondHand Property"
"21 SANDFORD WOOD, SWORDS","CoDublin",405000,"SecondHand Property"
"21 THORNLEIGH SQ, SWORDS","CoDublin",275000,"SecondHand Property"
"24 Hollywoodrath Drive, Hollystown, 5","CoDublin",345814.98,"NewProperty"
"246 MOYVILLE, EDMONDSTOWN, BALLYBODEN 6","D16",445000,"SecondHand Property"
"24B ALL SAINTS RD, RAHENY, ","D5",547500,"SecondHand Property"
"27 CAMDEN AVENUE, ROYAL CANAL PARK, RATOATH ROAD","D15",427312.77,"NewProperty"
"27 THE DRIVE, HUNTERS RUN, CLONEE 5","D15",305000,"SecondHand Property"
"28 CHERRYFIELD RD, WALKINSTOWN, 2","D12",450000,"SecondHand Property"
"28 FOXROCK MOUNT, FOXROCK, 8","D18",597000,"SecondHand Property"
"29 BLACKHORSE GROVE, NORTH CIRCULAR ROAD, ","D7",375000,"SecondHand Property"
"3 MESPIL LODGE, SUSSEX RD, ","D4",7e+05,"SecondHand Property"
"3 The View, Cnoc Dubh, Ballyboughal","CoDublin",312775,"NewProperty"
"31 ADELAIDE SQ, PETER ST, ","D8",423000,"SecondHand Property"
"32 Market Square, Newcastle","CoDublin",286300,"NewProperty"
"32 THE GABLES, GRANGE VIEW, CLONDALKIN 2","D22",185000,"SecondHand Property"
"34 Cedarview, Northwood, Santry Demesne","D9",409691.62,"NewProperty"
"4 Beechwood Gate, Hansfield, Clonsilla","CoDublin",405286,"NewProperty"
"41 GROVE PARK RD, FINGLAS, 1","D11",370000,"SecondHand Property"
"43 ANNAGH COURT, WATERVILLE, BLANCHARDSTOWN 5","D15",232000,"SecondHand Property"
"47 BELLEVUE PARK, BLACKROCK","CoDublin",410000,"SecondHand Property"
"49 BRACKENBUSH PARK, WATSONS ESTATE, KILINEY","CoDublin",505000,"SecondHand Property"
"49 EVORA CRESCENT, HOWTH, ","D13",670000,"SecondHand Property"
"49 HOLYWELL VIEW, FELTRIM HALL, SWORDS","CoDublin",260000,"SecondHand Property"
"5 CARRICK COURT CLOSE, PORTMARNOCK","CoDublin",718061.7,"NewProperty"
"51 ELKWOOD, TEMPLEOGUE, 6","D16",482500,"SecondHand Property"
"52 FERNLEIGH DR, CASTLEKNOCK, 5","D15",295000,"SecondHand Property"
"56 DALCASSIAN DOWNS, GLASNEVIN, 1","D11",550000,"SecondHand Property"
"58  Longview Mews, Millers Glen, Swords","CoDublin",321586,"NewProperty"
"59 SEASCAPE, CLONTARF3","D3",640000,"SecondHand Property"
"6 ABBOTTS HILL, MALAHIDE","CoDublin",1450000,"SecondHand Property"
"6 KNOCKLYON AVE, KNOCKLYON, 6","D16",420000,"SecondHand Property"
"6 THE CRESCENT, ONGAR VILLAGE, 5","D15",171000,"SecondHand Property"
"6 TUDOR LAWNS, FOXROCK, 8","D18",612000,"SecondHand Property"
