Address	PostCode	Price	PropertyType
"7 REHOBOTH PLACE, SOUTH CIRCULAR RD, "	D8	410000	SecondHand Property
"78 ASHFIELD RISE, BALBRIGGAN"	CoDublin	190000	SecondHand Property
"8 EATON HALL, TERENURE, W"	CoDublin	366000	SecondHand Property
"8 St. Helen's Downs, St. Helen's, Adamstown"	CoDublin	259911.89	NewProperty
"83 ST DAVIDS PARK, ARTANE, "	D5	225000	SecondHand Property
"9 The View, Citywest Village, Citywest"	CoDublin	295154.17	NewProperty
"91 GLASLYN, HOWTH RD"	D3	350000	SecondHand Property
"APARTMENT OVERHEAD, 95 CABRA ROAD, CABRA"	D7	100000	SecondHand Property
"APT 12 NEWLANDS COURT, ARTANE, "	D5	230509.88	SecondHand Property
"APT 14, CASTLE GATE, LORD EDWARD ST "	D2	280000	SecondHand Property
"APT 15, THE LAURELS, HARBOUR RD"	CoDublin	153000	SecondHand Property
"APT 4 ELEVEN ARCHES GEORGES HILL, BALBRIGGAN"	CoDublin	170000	SecondHand Property
"APT 81, THE POPLAR, TRIMBLESTON 4"	D14	490000	SecondHand Property
"DISWELLSTOWN HOUSE, DISWELLSTOWN, CASTLEKNOCK"	D15	1526000	SecondHand Property
"FASSAGH, HAMLET CLOSE, BALBRIGGAN"	CoDublin	465000	SecondHand Property
"FLAT 1, 6 SUMMER STREET NORTH, "	D1	500000	SecondHand Property
"132 KILMAINHAM SQ, INCHICORE RD, "	D8	370000	SecondHand Property
"6 GLENCARRIG COURT, FIRHOUSE, 4"	D24	280000	SecondHand Property
"1 THE MILL RACE, MARTINS ROW, CHAPELIZOD 0"	D20	197500	SecondHand Property
"10 RICHMOND PLACE, RANELAGH, "	D6	775000	SecondHand Property
"105 MERRION PARK, BLACKROCK"	CoDublin	635000	SecondHand Property
"11 CALDERWOOD AVE, DRUMCONDRA, "	D9	655000	SecondHand Property
"11 COLLINS PARK, COLLINS AVE, "	D9	395750	SecondHand Property
"12 WHITETHORN CRESCENT, ARTANE, "	D5	441000	SecondHand Property
"13 Rathborne Square, Rathborne, Ashtown"	D15	308370.04	NewProperty
"137 CARRIGMORE CRESCENT, SAGGART"	D24	203000	SecondHand Property
"15 Rathborne Square, Rathborne, Ashtown"	D15	290749	NewProperty
"15 Willow Glen, Glenamuck Road, Carrickmines"	D18	325990	NewProperty
"15 WOODEN BUILDINGS, ESCHANGE ST UPPER, "	D8	310000	SecondHand Property
"16 HAMPTON WOOD DRIVE, FINGLAS, 1"	D11	230000	SecondHand Property
"17 Cedarview, Northwod, Santry Demesne"	D9	488986	NewProperty
"17 SESKIN VIEW AVE, TALLAGHT, 4"	D24	361000	SecondHand Property
"19 CHARNWOOD LAWNS, CLONSILLA, 5"	D15	416000	SecondHand Property
"19 LAVARNA GROVE, TERENURE, W"	CoDublin	770000	SecondHand Property
"19 THE GRANGE, KILL LANE, DEANS GRANGE"	CoDublin	520000	NewProperty
"2 ELLENSBOROUGH PARK, KILTIPPER RD, TALLAGHT 4"	D24	385000	SecondHand Property
"203 CASEMENT RD LOWER, FINGLAS, 1"	D11	288000	SecondHand Property
"21 HADDON ROAD, CLONTARF"	CoDublin	1250000	SecondHand Property
"21 Pelletstown Avenue, Royal Canal Park, Ratoath Road"	CoDublin	400881	NewProperty
"22 KILBARRACK AVE, RAHENY, "	D5	550000	SecondHand Property
"23 BROADFIELD DR, BROADFIELD MANOR, RATHCOOLE"	D24	15000	SecondHand Property
"235 CHARLOTTE QUAY DOCK, RINGSEND, "	D4	300000	SecondHand Property
"24 FOXBOROUGH WAY, LUCAN"	CoDublin	275000	SecondHand Property
"26 WHITETHORN WALK, LUSK"	CoDublin	338000	SecondHand Property
"27A CEDARWOOD RD, GLASNEVIN, 1"	D11	615000	SecondHand Property
"31 BERESFORD HOUSE CUSTOM HOUSE SQ, "	D1	342000	SecondHand Property
"34 OLD CONNAUGHT HOUSE, FERNDALE ROAD, RATHMICHAEL"	D18	342000	SecondHand Property
"38 SMYTHS GARDENS, YORK RD DUN LAOGHAIRE"	CoDublin	414000	SecondHand Property
"46 St. Helens Avenue, St. Helen's  Adamstown, Lucan"	CoDublin	259911	NewProperty
"58 THE ACADEMY, PARK WEST POINTE, PARK WEST 2"	D12	215000	SecondHand Property
"6 MONTPELLIER VIEW, JOBSTOWN, TALLAGHT 4"	D24	240000	SecondHand Property
"60 CLANCY AVE, FINGLAS, 1"	D11	360000	SecondHand Property
"68 UPPER RATHMINES RD F1, RATHMINES, "	D6	2175000	SecondHand Property
"8 LIMELAWN RISE, CLONSILLA, 5"	D15	375000	SecondHand Property
"9 Castleland Park Close, Balbriggan, "	CoDublin	246696	NewProperty
"9 TEMPLE BAR, SQ, "	D15	240000	SecondHand Property
"95 CASTLEFIELD WOODS, CLONSILLA, 5"	D15	360000	SecondHand Property
"Apartment 59 Eustace Court, Cualanor Upper Glenageary Road, Dun Laoghaire"	CoDublin	471364	NewProperty
"APT 22 MAYESTON SQUARE, MAYESTON HALL, ST MARGARETS RD"	D11	159950	SecondHand Property
"APT 66, FINNEGAN HOUSE, VIKING HARBOUR"	CoDublin	205000	SecondHand Property
"138 DRUMCONDRA RD UPPER, DRUMCONDRA, "	D9	1195000	SecondHand Property
"138 IVY EXCHANGE, PARNELL ST, "	D1	238000	SecondHand Property
"146 VIKING HARBOUR APTS, USHERS ISLAND"	D8	207000	SecondHand Property
"15 KINGSTON AVE, BALLINTEER RD, BALLINTEER 6"	D16	440000	SecondHand Property
"185 THE MALTINGS, BONHAM ST"	D8	207000	SecondHand Property
"19 Somerton Way, Newcastle Road, Lucan"	CoDublin	383259.9	NewProperty
"19 WOODVIEW PARK, CASTLEKNOCK, 5"	D15	420000	SecondHand Property
"2 DESMOND COTTAGES, ARDBRUGH ROAD, DALKEY"	CoDublin	620000	SecondHand Property
"2 Elder Heath Terrace, Elder Heath, Kiltipper Road"	D24	259911.9	NewProperty
"2 PORTOBELLO DOCK, PORTOBELLO HARBOUR, "	D8	260000	SecondHand Property
"27 MULBERRY PARK, 5"	D15	455000	SecondHand Property
"274 CASTLEFORBES SQ, "	D1	175000	SecondHand Property
"28 DOLLYMOUNT AVE, CLONTARF, "	D3	975000	SecondHand Property
"28 ST BRENDANS PARK, COOLOCK"	D5	425000	SecondHand Property
"29 Marrsfield Avenue, Belltree, Clongriffin"	CoDublin	352049.5	NewProperty
"3 SUMMERHILL COURT, DUN LAOGHAIRE"	CoDublin	440000	SecondHand Property
"31 Parkside Gardens, Parkside, Balgriffin"	CoDublin	251101.32	NewProperty
"35 BAYVIEW DR, KILLINEY"	CoDublin	425000	SecondHand Property
"35 BISHOPMEDE, CLANBRASSIL STREET, "	CoDublin	55000	SecondHand Property
"35 RATHBORNE WALK, ASHTOWN, 5"	D15	299556	NewProperty
"363 MARINA VILLAGE, MALAHIDE"	D3	365000	SecondHand Property
"55 Drynam Avenue, Kettle Lane, Kinsealy"	CoDublin	268721.81	NewProperty
"6 KILCLARE DRIVE, JOBSTOWN, 4"	CoDublin	186000	SecondHand Property
"60 GRANITE FIELD MANOR, ROCHESTOWN AVE"	CoDublin	280000	SecondHand Property
"60 KILWARDEN COURT, CLONDALKIN, 2"	D22	190000	SecondHand Property
"62, SAINT BERACHS PLACE, KILBARRACK "	D5	79600	SecondHand Property
"63 COLLEGEFORT, CASTLEKNOCK"	D15	240000	SecondHand Property
"75 THE GALLERY, TURVEY WALK, DONABATE"	CoDublin	240000	SecondHand Property
"79 THE DALE, BELGARD HEIGHTS, TALLAGHT 4"	D24	327000	SecondHand Property
"84 THORNFIELD SQ, WATERY LANE, CLONDALKIN"	D22	225000	SecondHand Property
"9 EAGLE PARK, ARTANE, "	D5	392000	SecondHand Property
"APT 20 CLONLIFFE SQUARE, DISTILLERY ROAD, DRUMCONDRA"	D3	260000	SecondHand Property
"THE COTTAGE 3 COMMON EAST, DRYNAM ROAD, SWORDS"	CoDublin	420000	SecondHand Property
"VILLA MARIA, 1 CARYSFORD DR, DALKEY"	CoDublin	800000	SecondHand Property
"WILLOWLODGE, BRENNANSTOWN RD, CARRICKMINES 8"	D18	1080000	SecondHand Property
"1 ROSEGLEN TERRACE, RAHENY, "	D5	270000	SecondHand Property
"10 BASS PLACE, "	CoDublin	190000	SecondHand Property
"11 NIALL ST, NORTH CIRCULAR RD, "	D7	375000	SecondHand Property
"11 RATHBORNE SQUARE, RATHBORNE, ASHTOWN"	D15	295154	NewProperty
"115 COLLEGE VIEW, SILLOGE RD, BALLYMUN 1"	D11	181050	SecondHand Property
"12 PRIORY STREET, CLONGRIFFEN, 3"	D13	312000	SecondHand Property
"13 WOODFORD VILLAS, CLONDALKIN, 2"	D22	270000	SecondHand Property
"134 STAPOLIN LAWNS, BALDOYLE, 3"	D13	385000	SecondHand Property
"14 Grace Park Row, Grace Park Wood, Drumcondra"	D9	590308.37	NewProperty
"14 Rathborne Square, Ashtown, 5"	D15	290749	NewProperty
"14 Willow Glen, Carrickines, 8"	D18	528634	NewProperty
"15 BRAEMOR AVE, CHURCHTOWN, 4"	D14	780000	SecondHand Property
"15 TULLYHALL CRESCENT, LUCAN"	CoDublin	273000	SecondHand Property
"16 HUNTERS HILL, HUNTERSWOOD, BALLYCULLEN"	CoDublin	360000	SecondHand Property
"16 RATHBORNE SQUARE, RATHBORNE, ASHTOWN"	D15	295154	NewProperty
"17 ALEXANDRA PLACE, EAST RD, "	D3	350000	SecondHand Property
"17 PINEWOOD DR, GLASNEVIN, 1"	D11	388000	SecondHand Property
"170 WHITETHORN GARDENS, PALMERSTOWN, 2"	D22	310000	SecondHand Property
"18 CABINTEELY CRESCENT, CABINTEELY"	CoDublin	13510	NewProperty
"18 CLOONLARA SQ, PHOENIX PARK AVE, PHOENIX PARK RACECOURSE 5"	D15	370000	SecondHand Property
"18 elder heath terrace, Kiltipper Road, 4"	CoDublin	272500	NewProperty
"19 PEARSE SQUARE, "	D2	995000	SecondHand Property
"2 HAMILTON RISE, Royal Canal Park, Ratoath Road"	D15	334801.76	NewProperty
"21 WARRENSTOWN CLOSE, BLANCHARDSTOWN"	D15	270000	SecondHand Property
"23  Heathfield View, Cappagh Road, Finglas"	D11	250661	NewProperty
"23 Castleknock Cross, Castleknock, 5"	D15	696035	NewProperty
"230 COOLEY RD, DRIMNAGH, 2"	D12	240000	SecondHand Property
"24 THE COURT, SEATOWN ROAD, SWORDS"	CoDublin	310000	SecondHand Property
"26 BOTANIC HALL, ADDISON PARK, GLASNEVIN 1"	D11	247000	SecondHand Property
"27 ARDCOLLUM AVE, ARTANE, "	D5	370000	SecondHand Property
"27 CARRIGMORE LAWNS, SAGGART"	D24	215000	SecondHand Property
"27 MC AVLEY RD, ARTANE, "	D5	287500	SecondHand Property
"3 St. Helen's Walk, St. Helen's, Adamstown"	CoDublin	259911.89	NewProperty
"33 EAGLEWOOD, ROCHESTOWN AVE, DUN LAOGHAIRE"	CoDublin	300000	SecondHand Property
"34 CLAREVILLE RD, HAROLDS CROSS, W"	CoDublin	601000	SecondHand Property
"34 GLENBEIGH RD, OFF OLD CABRA RD, "	D7	350000	SecondHand Property
"39 Hazelbrook, Kinsealy Lane, Malahide"	CoDublin	801762	NewProperty
"40 BALLYNEETY ROAD, BALLYFERMOT, 0"	D10	225000	SecondHand Property
"49 GREEG COURT, PARNELL ST, "	D1	245000	SecondHand Property
"49 HAMPTON WOOD RD, FINGLAS, 1"	D11	207000	SecondHand Property
"5 BELVILLE COURT, JOHNSTOWN RD, DUN LAOGHAIRE"	CoDublin	267500	SecondHand Property
"50 BURNELL SQ, NORTHERN CROSS, MALAHIDE RD 7"	D17	228250	SecondHand Property
"56 ARDLEA RD, ARTANE"	D5	326000	SecondHand Property
"62 ROCHFORT PARK, LUCAN"	CoDublin	275000	SecondHand Property
"69 THE PADDOCK, ASHTOWN GATE, PHOENIX PARK"	D7	375000	SecondHand Property
"7 LOWER PRINCE EDWARD TERRACE, BLACKROCK"	CoDublin	1450000	SecondHand Property
"7 The View, Citywest Village, Citywest"	D24	301762.11	NewProperty
"73 CORN MILL, DISTILLERY RD, "	D3	380000	SecondHand Property
"73 Drynam Avenue, Muileann, Kettles Lane"	CoDublin	268710	NewProperty
"77 HORIZON, ROYAL CANAL PARK, RATOATH RD 5"	D7	275000	SecondHand Property
"9 BASS PLACE, "	CoDublin	190000	SecondHand Property
"90 WESTLAND SQ, SANDWITH ST, "	D2	270000	SecondHand Property
"Apartment 1 Park House, Baldoyle"	D13	480000	NewProperty
"APT 1 VILLA NOVA, RATHMINES, "	CoDublin	400000	SecondHand Property
"APT 11 KILMAINHAM SQUARE, INCHICORE ROAD, KILMAINHAM"	CoDublin	370044	SecondHand Property
"APT 11, NORTHUMBERLAND COURT, HADDINGTON RD "	D4	525000	SecondHand Property
"apt 14 hawthorn house, carrickmines green, glenamuck road"	D18	299559.47	NewProperty
"APT 16 THE OLD DISTILLERY, BERESFORD STREET, "	CoDublin	290000	SecondHand Property
"APT 237, THE HARDWICKE, CHURCH ST "	D7	252000	SecondHand Property
"APT 74, 20 CHRISTCHURCH PLACE, CHRISTCHURCH "	D8	246000	SecondHand Property
"APT. 60 EUSTACE COURT, CUALANOR, UPPER GLENAGEARY ROAD"	CoDublin	486725	NewProperty
"'Overend View', 1 UPPER KILLMACUD ROAD, DUNDRUM"	CoDublin	800000	SecondHand Property
"10 Kingsland, Beaverstown Road, Donabate"	CoDublin	409691	NewProperty
"106 THE GALLERY, TURVEY WALK, TURVEY AVE"	CoDublin	245000	SecondHand Property
"11 THE GRANNARY, LONGS PLACE, "	D8	268000	SecondHand Property
"120 ENNAFORT RD, RAHENY, "	D5	445000	SecondHand Property
"120 LANSDOWNE PARK, BALLSBRIDGE, "	D4	640000	SecondHand Property
"123 CLONKEEN RD, DEANSGRANGE"	CoDublin	685000	SecondHand Property
"125 DOWNPATRICK RD, CRUMLIN, 2"	D12	297500	SecondHand Property
"14 KILTIPPER GATE, KILTIPPER 4"	D24	197000	SecondHand Property
"15 WHATLEY PLACE, STILLORGAN"	CoDublin	655000	SecondHand Property
"16 Ardsolus, Old Naas Road, Brownsbarn"	CoDublin	286344	NewProperty
"17 CHARLES ST WEST, "	D7	322500	SecondHand Property
"180 RATHBORNE COURT, EARLSWOOD, ASHTOWN"	D15	468500	SecondHand Property
"189 BRACKEN HILL, BLACKGLEN RD, SANDYFORD 6"	D18	345000	SecondHand Property
"19 BURFORD DRIVE, HONEYPARK, DUN LAOGHAIRE"	CoDublin	775000	SecondHand Property
"2 The View, Citywest Village, Citywest"	D24	286343.61	NewProperty
"21 HAMPTON ST, BALBRIGGAN"	CoDublin	237500	SecondHand Property
"21 RATHBOURNE COURT, RATHBOURNE, EARLSWOOD 5"	D15	290000	SecondHand Property
"21 RATHBOURNE COURT, RATHBOURNE, EARLSWOOD 5"	D15	290000	SecondHand Property
"21 White Pines Court, White Pines, Stocking Avenue"	D16	383259.9	NewProperty
"22 OAKTREE AVENUE, LAUREL LODGE, 5"	CoDublin	470000	SecondHand Property
"25 PHIBBLESTOWN HOUSE, PHIBBLESTOWN AVE, CLONSILLA 5"	D15	215000	SecondHand Property
"26 AUGHRIM ST, STONEYBATTER, "	D7	453000	SecondHand Property
"3  Wilkins View, Limekiln Lane, Walkinstown"	D12	500000	SecondHand Property
"30 RAVENSDALE DRIVE, KIMMAGE, 2"	D12	400000	SecondHand Property
"34 TICKNOCK WAY, TICKNOCK HILL, SANDYFORD 8"	D18	300000	SecondHand Property
"35 CABRA DR, CABRA, "	D7	563000	SecondHand Property
"37 Cuil Duin Way, Cuil Duin, Citywest"	CoDublin	370044	NewProperty
"37 OLD KILMAINHAM VILLAGE, BOW LANE WEST, "	D8	219000	SecondHand Property
"4 KELLYS BAY PIER, SKERRIES"	CoDublin	367500	SecondHand Property
"42 DOLPHINS BARN BRIDGE, "	D8	300000	SecondHand Property
"45 SEASCAPE, 366 CLONTARF ROAD3"	D3	810000	SecondHand Property
"49 DRYNAM AVENUE, KETTLE'S LANE, KINSEALY"	CoDublin	339206.81	NewProperty
"49 MILL COURT AVE, NEW NANGOR RD, CLONDALKIN 2"	D22	245000	SecondHand Property
"53C WINGFIELDS, ENNISKERRY ROAD, STEPASIDE"	D18	355000	SecondHand Property
"6 BIRCH HOUSE, APPLEWOOD AVE, SWORDS"	CoDublin	188500	SecondHand Property
"6 CAMAC PARK, BLUEBELL, 2"	D12	385000	SecondHand Property
"6 The View, Citywest Village, Citywest"	CoDublin	295155	NewProperty
"65 LISMORE RD, KIMMAGE, 2"	D12	310000	SecondHand Property
"66 SHENICK RD, SKERRIES"	CoDublin	475000	SecondHand Property
"7 CULMORE PARK, PALMERSTOWN, 0"	D20	350000	SecondHand Property
"8 Elderheath Terrace, Kiltipper, 4"	CoDublin	247967	NewProperty
"8 MALAHIDE MARINA VILLAGE, MALAHIDE"	CoDublin	695000	SecondHand Property
"8 The Rosefinch, Barnageeragh Cove, Skerries"	CoDublin	462555.06	NewProperty
"807 SARTO PARK, BAYSIDE, SUTTON 3"	D13	570000	SecondHand Property
"83 NEW IRELAND ROAD, RAILTO, "	D8	420000	SecondHand Property
"86 CITY GATE, ST AUGUSTINE ST, "	D8	177000	SecondHand Property
"9 LUTTRELLSTOWN DR, LUTTRELLSTOWN WOOD, CASTLEKNOCK 5"	D15	465000	SecondHand Property
"94, BELCLARE PARK, POPPINTREE 1"	D11	82500	SecondHand Property
"95 LARKFIELD GROVE, HAROLDS CROSS, W"	CoDublin	425000	SecondHand Property
"97 FOXWOOD, SWORDS"	CoDublin	300000	SecondHand Property
"9C LANDSDOWNE VALLEY, DRIMNAGH, 2"	D12	165000	SecondHand Property
"Apartment 21, Inglenook Wood, Glenamuck Road"	D18	392070	NewProperty
"Apartment 62, Harbour View, Crofton Road"	CoDublin	634361.23	NewProperty
"APT 1 BELMONT COURT, PHILIPSBURGH AVE, FAIRVIEW "	D3	906000	SecondHand Property
"APT 25, RIVERBANK HALL, ADDISON PARK "	D11	245000	SecondHand Property
"Apt 26 Eustace Court, Cualanor, Upr Glenageary Rd"	CoDublin	612334	NewProperty
"APT 41, EARLSFIELD COURT, FRANCIS ST "	D8	231000	SecondHand Property
"APT 8 S T JOHN'S WOOD, ST JOHN'S ROAD, SANDYMOUNT"	D4	392000	SecondHand Property
"BALDRUMMAN VIEW, BALDRUMMAN, LUSK"	CoDublin	520000	SecondHand Property
"BEECHFIELD, ENNISKERRY RD, JAMESTOWN 8"	D18	1372500	SecondHand Property
"LAUREL BANK, THORNHILL RD, BRAY"	CoDublin	330000	SecondHand Property
"1 ARCHWAY HOUSE, THE PLAZA, SWORDS"	CoDublin	175000	SecondHand Property
"1 BELARMINE VALE, STEPASIDE"	D18	415000	SecondHand Property
"1 FISHERMANS WHARF, YORK RD, RINGSEND"	D4	450000	SecondHand Property
"1 GRACEPARK LAWNS, "	D9	375000	SecondHand Property
"1 PARK DRIVE, CABINTEELY, 8"	CoDublin	615000	SecondHand Property
"10 Elder Heath Terrace, Elder Heath, Kiltipper"	CoDublin	268722	NewProperty
"10 the view, citywest village, citywest"	D24	296920	NewProperty
"12 Cedarview, northwood, Santry Demesne"	D9	436124	NewProperty
"12 Rathborne Square, Rathborne, Ashtown"	D15	290748.9	NewProperty
"12 RIVERWOOD HEATH, CASTLEKNOCK, 5"	D15	395000	SecondHand Property
"12 STAPOLIN HOUSE, MYRTLE COURT, THE COAST 3"	D13	375000	SecondHand Property
"123 GLEANN NA RI, VALLEY AVE, DRUID VALLEY 8"	D18	381500	SecondHand Property
"131 TYRCONNELL PARK, INCHICORE, "	D8	270000	SecondHand Property
"14 BELARMINE WAY, STEPASIDE, 8"	D18	270000	SecondHand Property
"14 CASTLEGRANGE GARDENS, CASTAHEANY, 5"	D15	265000	SecondHand Property
"14 ROCKFIELD PARK, COOLMINE, 5"	D15	422000	SecondHand Property
"140A WOODFIELD, SCHOLARSTOWN RD, RATHFARNHAM 6"	D16	537000	SecondHand Property
"15 Beresford Court, Donabate"	CoDublin	321585	NewProperty
"16 SHELTON DR, KIMMAGE RD WEST, 2"	D12	420000	SecondHand Property
"17 PARK VIEW, RATHBORNE, ASHTOWN 5"	D15	316000	SecondHand Property
"17 SADDLER'S CRESENT, MULHUDDART, 5"	D15	130000	SecondHand Property
"172 HAMPTON SQ, NAVAN RD, "	D7	289000	SecondHand Property
"18 CEOL NA MARA, LOWER MAIN ST, RUSH"	CoDublin	195000	SecondHand Property
"18 HOLLYBROOK, BRIGHTON RD, FOXROCK 8"	D18	25000	SecondHand Property
"18 ST ROWANS CLOSE, CLONDALKIN, 2"	D22	215000	SecondHand Property
"181 WOODFIELD, SCHOLARSTOWN RD, RATHFARNHAM 6"	D16	374000	SecondHand Property
"185 GLASAREE ROAD, FINGLAS, 1"	CoDublin	215000	SecondHand Property
"19 Somerton Avenue, Lucan, Co. Dublin"	CoDublin	405286	NewProperty
"19a Dodsboro Cottages, Lucan, Co. Dublin"	CoDublin	432500	NewProperty
"1B OXMANSTOWN ROAD, "	CoDublin	440000	SecondHand Property
"2 ARCHWAY HOUSE, THE PLAZA, SWORDS"	CoDublin	195000	SecondHand Property
"2 FERNDALE, HUNTSTOWN GLEN, CLONSILLA 5"	D15	285000	SecondHand Property
"21 CARRIGMORE COURT, CITYWEST"	D24	146180	SecondHand Property
"21 DALETREE AVE, BALLYCULLEN, FIRHOUSE 4"	D24	408000	SecondHand Property
"21 LOCH CONN AVE, BALLYFERMOT, 0"	D10	235000	SecondHand Property
"22 BELLEVUE RD, GLENAGEARY"	CoDublin	785000	SecondHand Property
"23 MEADOWFIELD, SANDYFORD, 8"	D18	760000	SecondHand Property
"23 Willow Glen, Glenamuck Road, Carrickmines"	CoDublin	237885	NewProperty
"24 OAKLANDS TERRACE, TERENURE, "	D6	155000	SecondHand Property
"24 WEAVERS HALL, LEVMOSS PARK, THE GALLOPS"	D18	252000	SecondHand Property
"27 WHITEBEAM AVE, CLONSKEAGH, 4"	D14	975000	SecondHand Property
"28 BLACKHALL SQ, KING ST NORTH, SMITHFIELD "	D7	177000	SecondHand Property
"3 GARLAND COURT, CHURCH ST, HOWTH"	D13	330000	SecondHand Property
"3 Temple View, Neptune House, Temple Crescent"	CoDublin	1035243	NewProperty
"3 The View, Citywest Village, Citywest"	D24	277533.04	NewProperty
"30 Odins Way, Rathfarnham, 6"	D16	594713.65	NewProperty
"30 WESTON PARK, OLDTOWN"	CoDublin	275000	SecondHand Property
"31 LEINSTER ST, PHIBSBORO, "	D7	457000	SecondHand Property
"33 DUNDELA HAVEN, SANDYCOVE, "	CoDublin	570000	SecondHand Property
"34 JOYCE RD, DRUMCONDRA, "	D9	380000	SecondHand Property
"35 ST ASSAMS RD WEST, RAHENY, "	D5	595000	SecondHand Property
"36 TALBOT HALL, APPELWOOD, SWORDS"	CoDublin	145000	SecondHand Property
"38 HOLLY RD, DONNYCARNEY, "	D9	322000	SecondHand Property
"38 LLEWELLYN PARK, RATHFARNHAM, 6"	D16	445000	SecondHand Property
"38 LORETO CRESCENT, RATHFARNHAM, 4"	D14	375000	SecondHand Property
"39 EARLSFORT LANE, LUCAN"	CoDublin	264500	SecondHand Property
"39 PINEWOOD PARK, RATHFARNHAM, 4"	D14	545000	SecondHand Property
"4 Kingsland, Beaverstown Road, Donabate"	CoDublin	392070.48	NewProperty
"43 THE BRAMBLINGS, KILLESTER, "	D5	590000	SecondHand Property
"46 OLIVER PLUNKETT AVE, MONKSTOWN FARM, DUNLAOGHAIRE"	CoDublin	462000	SecondHand Property
"47 THE CLAYTON, THE GASWORKS, BARROW ST "	D4	345000	SecondHand Property
"4A CONVENT VIEW COTTAGES, BOOT RD, CLONDALKIN 2"	D22	375000	SecondHand Property
"5 KENNELSFORT RD UPPER, PALMERSTOWN, 0"	D20	290000	SecondHand Property
"5 The View, Citywest Village, Citywest"	D24	277533	NewProperty
"50 MOUNTSHANNON ROAD, KILMAINHAM, "	D8	390000	SecondHand Property
"51 CLONMACNOISE RD, CRUMLIN, 2"	D12	265000	SecondHand Property
"51 JOHN MCCORMACK AVE, WALKINSTOWN, 2"	D12	327500	SecondHand Property
"51 KINCORA AVE, CLONTARF, "	D3	682000	SecondHand Property
"51 MAPLE DR, LAUREL LODGE, CASTLEKNOCK 5"	D15	355000	SecondHand Property
"54 CARNEW ST, STONEYBATTER, "	D7	387500	SecondHand Property
"54 STRATTON GROVE, ADAMSTOWN, LUCAN"	CoDublin	255000	SecondHand Property
"57 KNOCKLYON RD, TEMPLEOGUE, 6"	D16	562500	SecondHand Property
"57 MAIN ST, APPLEWOOD VILLAGE, SWORDS"	CoDublin	250000	SecondHand Property
"59 O ROURKE PARK, SALLYNOGGIN, "	CoDublin	360000	SecondHand Property
"6 EATON WAY, RATHCOOLE, "	CoDublin	205000	SecondHand Property
"6 HOMEVILLE COURT, KNOCKLYON 6"	D16	296000	SecondHand Property
"6 PROVOST ROW, PALATINE SQ, ARBOUR HILL "	D7	380000	SecondHand Property
"60 MEADOW VALE, CLONKEEN RD, BLACKROCK"	CoDublin	620000	SecondHand Property
"64 HAZELWOOD, SANTRY"	D18	395000	SecondHand Property
"67 HERMITAGE DR, RATHFARMHAM, 6"	D16	675000	SecondHand Property
"67 PATRICIAN VILLAS, STILLORGAN"	CoDublin	472000	SecondHand Property
"68 CLEARSTREAM COURT, MCKEE AVENUE, FINGLAS"	D11	175000	SecondHand Property
"7 ARDBEG RD, ARTANE, "	D5	320000	SecondHand Property
"7 LORETO CRESCENT, RATHFARNHAM, 4"	D14	335000	SecondHand Property
"7 TORY SQ, BLANCHARDSTOWN, 5"	D15	250000	SecondHand Property
"70 AIRPARK AVE, STOCKING LANE, RATHFARNHAM 6"	D16	415000	SecondHand Property
"74 SHELBOURNE PARK, SOUTH LOTTS RD"	D4	400000	SecondHand Property
"74 ST ASSAMS PARK, RAHENY, "	D5	525000	SecondHand Property
"75 RIVERBANK HALL, ADDISON PARK, GLASNEVIN"	D11	465000	SecondHand Property
"8 PORTERSFIELD, COOLMINE, 5"	D15	264000	SecondHand Property
"84 CHERBURY COURT, BOOTERSTOWN AVE, BOOTERSTOWN"	CoDublin	407500	SecondHand Property
"84 NORTH ROAD, FINGLAS, 1"	D11	295000	SecondHand Property
"9 SPIRE VIEW, RIVERSTON ABBEY, NAVAN RD "	D7	447000	SecondHand Property
"98 HILLCREST PARK, GLASNEVIN, 1"	D11	425000	SecondHand Property
"APPARTMENT 66   BLOCK E, HAZELWOOD NORTHWOOD, SANTRY"	D9	380000	SecondHand Property
"APT  60 HAZELWOOD, NORTHWOOD, SANTRY"	D9	312000	SecondHand Property
"APT 1 62 HAZELWOOD, NORTHWOOD, SANTRY "	D9	301500	SecondHand Property
"APT 107 THE FORUM, BALLYMOSS RD, SANDYFORD"	D18	370000	SecondHand Property
